cdatetime;address;district;crimedescr;ucr_ncic_code;severity
21.01.2006 15:00;6287 JACINTO AVE;5;459 PC  BURGLARY VEHICLE;2299;7
21.01.2006 15:06;615 LAMPASAS AVE;2;459 PC  BURGLARY RESIDENCE;2204;8
21.01.2006 15:19;3710 FRANKLIN BLVD;4;484 PC   PETTY THEFT/INSIDE;2308;5
21.01.2006 15:30;8020 CAPISTRANO WAY;6;484 PETTY THEFT CLOUT UNLOCKED;2305;6
21.01.2006 15:34;BAMFORD DR / VALLEY HI DR;5;BAIT CAR 10851 VC TAKE VEHICLE;2404;3
21.01.2006 15:37;NORTHGATE BLVD / ROSIN CT;1;TRAFFIC-ACCIDENT INJURY;5400;1
21.01.2006 15:55;4303 NORWOOD AVE;2;CASUALTY REPORT;7000;10
21.01.2006 15:57;2451 MEADOWVIEW RD;5;MISCELLANEOUS I RPT (ZMISC);7000;4
21.01.2006 15:59;6155 11TH AVE;6;243(D) PC BATT/CIVILIAN W/INJ;1315;1
21.01.2006 16:00;1689 ARDEN WAY;2;LOST PROPERTY - I RPT;7000;7
21.01.2006 16:00;8 CASA DEL ESTE CT;6;MISSING PERSON;7000;9
21.01.2006 16:00;5128 FREDERICKSBURG WAY;1;484 PC PETTY THEFT;2399;8
21.01.2006 16:13;16TH ST / Q ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;9
21.01.2006 16:30;7800 CENTER PKWY;5;FOUND PROPERTY - I RPT;7000;1
21.01.2006 16:30;6681 S LAND PARK DR;4;459 PC  BURGLARY RESIDENCE;2204;6
21.01.2006 16:31;6464 18TH AVE;6;FAMILY DISTURBANCE - I RPT;7000;1
21.01.2006 16:35;39TH ST / 14TH AVE;6;TOWED/STORED VEH-14602/6;7000;5
21.01.2006 17:00;3142 JUDAH ST;2;484 PETTY THEFT/LICENSE PLATE;2399;7
21.01.2006 17:00;2957 34TH ST;6;484 PC   PETTY THEFT/INSIDE;2308;10
21.01.2006 17:02;1510 ARDEN WAY;2;FOUND PROPERTY - I RPT;7000;6
21.01.2006 17:30;3321 POWER INN RD;6;CHILD CUSTODY - I RPT;7000;5
21.01.2006 17:32;2630 NORTHGATE BLVD;1;5150 WI DANGER SELF/OTHERS;7000;5
21.01.2006 17:47;4153 SEA MEADOW WAY;5;243(D) PC BATT/CIVILIAN W/INJ;1315;10
21.01.2006 17:56;7530 BLUEBROOK WAY;5;TOWED/STORED VEH-14602/6;7000;2
21.01.2006 18:00;5115 EHRHARDT AVE;5;MISCELLANEOUS I RPT (ZMISC);7000;8
21.01.2006 18:00;HARRIS AVE / ELM ST;2;211 PC ROBBERY-PURSE SNATCH;1210;6
21.01.2006 18:00;1689 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;9
21.01.2006 18:00;4700 NATOMAS BLVD;1;459 PC  BURGLARY VEHICLE;2299;7
21.01.2006 18:00;7236 0GREENHAVEN DR;4;MISSING PERSON;7000;9
21.01.2006 18:00;1919 19TH ST;3;594(B)(1)PC  VANDALISM +$400;2999;3
21.01.2006 18:03;4451 GATEWAY PARK BLVD;1;422 PC THREAT/INTENT TO TERROR;1602;9
21.01.2006 18:08;20TH ST / BROADWAY;4;211 PC  ROBBERY UNSPECIFIED;1299;2
21.01.2006 18:15;FRUITRIDGE RD / 48TH ST;6;TOWED/STORED VEH-14602/6;7000;5
21.01.2006 18:20;2771 GROVE AVE;2;MISSING PERSON;7000;8
21.01.2006 18:22;65TH ST / FOLSOM BLVD;3;TRAFFIC-ACCIDENT-NON INJURY;5400;9
21.01.2006 18:30;3555 AUBURN BLVD;2;MISSING PERSON;7000;5
21.01.2006 18:30;108 CREEKSIDE CIR;5;MISSING PERSON;7000;2
21.01.2006 18:38;38TH ST / 4TH AVE;6;TOWED/STORED VEH-14602/6;7000;9
21.01.2006 18:39;MEADOWVIEW RD / MANORSIDE DR;5;20001(A) VC HIT/RUN INJ/DEATH;5401;7
21.01.2006 18:39;6540 STOCKTON BLVD;6;TOWED/STORED VEHICLE;7000;4
21.01.2006 18:44;3236 0X ST;6;11377(A)HS POSS AMPHETAMINES;3572;2
21.01.2006 18:45;5TH ST / W ST;3;TRAFFIC OFFENSE;5499;1
21.01.2006 19:00;1021 ACACIA AVE;2;MISSING PERSON;7000;8
21.01.2006 19:00;7917 36TH AVE;6;484 PC   PETTY THEFT/INSIDE;2308;7
21.01.2006 19:00;599 REGENCY PARK CIR;1;SUSP PERS-NO CRIME - I RPT;7000;1
21.01.2006 19:04;4850 FREEPORT BLVD;4;647(F) PC DIP - DISORDERLY;5311;3
21.01.2006 19:17;MEADOWVIEW RD / MANORSIDE DR;5;TOWED/STORED VEHICLE;7000;6
21.01.2006 19:20;728 WARNER ST;4;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;10
21.01.2006 19:20;4330 SHINING STAR DR;5;11364 HS POSS DRUG PARAPH;3599;2
21.01.2006 19:28;1471 MEADOWVIEW RD;5;487(C) PC  GRAND THEFT-PERSON;2301;3
21.01.2006 19:45;1695 ARDEN WAY;2;484 PETTY THEFT-SHOPLIFT;2303;9
21.01.2006 19:47;6050 S LAND PARK DR;4;601(A) WI JUVENILE INCORRIGIBL;7000;3
21.01.2006 19:47;79TH ST / 39TH AVE;6;20002(A) HIT/RUN;5401;2
22.01.2006 00:00;4TH AVE / 65TH ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;5
22.01.2006 00:00;3115 42ND ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;10
22.01.2006 00:00;436 0HOWE AVE;3;484G(B) PC ACCESS CARD FRAUD;2605;2
22.01.2006 00:00;3701 55TH ST;6;459 PC  BURGLARY VEHICLE;2299;1
22.01.2006 00:00;2029 H ST;3;374/4(A) LITTERING;7399;7
22.01.2006 00:00;2322 Q ST;3;484 PC   PETTY THEFT/INSIDE;2308;8
22.01.2006 00:01;412 13TH ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;9
22.01.2006 00:01;6000 LEMON HILL AVE;6;484 PETTY THEFT/LICENSE PLATE;2399;7
22.01.2006 00:01;2867 NORCROSS DR;1;459 PC  BURGLARY VEHICLE;2299;2
22.01.2006 00:01;2556 020TH ST;4;594(B)(2)(A) VANDALISM/ -$400;2999;9
22.01.2006 00:01;720 38TH ST;3;459 PC  BURGLARY VEHICLE;2299;7
22.01.2006 00:01;BROADGATE DR / DEL PASO RD;1;594(B)(1)PC  VANDALISM +$400;2999;10
22.01.2006 00:01;6200 GREENHAVEN DR;4;459 PC  BURGLARY VEHICLE;2299;1
22.01.2006 00:01;2400 7TH AVE;4;459 PC  BURGLARY VEHICLE;2299;8
22.01.2006 00:01;1901 G ST;3;530/5 PC USE PERSONAL ID INFO;2604;9
22.01.2006 00:01;1040 RIO LN;4;GRAND THEFT - I RPT;7000;4
22.01.2006 00:08;1425 65TH ST;3;211 PC ROBBERY- BUSINESS;1299;9
22.01.2006 00:12;2415 D ST;3;5150 WI DANGER SELF/OTHERS;7000;3
22.01.2006 00:13;11TH ST / Q ST;3;23152(A) VC DUI-ALCOHOL/DRUGS;5404;7
22.01.2006 00:17;2763 RIVER PLAZA DR;1;484 PC-PETTY THEFT-COIN MACHIN;2307;8
22.01.2006 00:28;7399 21ST ST;5;MISSING PERSON I RPT;7000;3
22.01.2006 00:30;5801 WALLACE AVE;6;10851(A)VC TAKE VEH W/O OWNER;2404;9
22.01.2006 00:49;7399 21ST ST;5;MISSING PERSON I RPT;7000;9
22.01.2006 01:00;9TH ST / V ST;3;BATTERY - I RPT;7000;1
22.01.2006 01:00;2342 AMERICAN RIVER DR;3;459 PC  BURGLARY VEHICLE;2299;6
22.01.2006 01:00;1500 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;5
22.01.2006 01:00;581 SUMMER GARDEN WAY;1;594(B)(1)PC  VANDALISM +$400;2999;7
22.01.2006 01:04;34TH ST / W ST;6;11377(A)HS POSS AMPHETAMINES;3572;6
22.01.2006 01:26;1411 NIGHTHAWK WAY;1;5150 WI DANGER SELF/OTHERS;7000;8
22.01.2006 01:50;33RD ST / J ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;3
22.01.2006 02:00;7314 SPRINGMAN ST;5;10851(A)VC TAKE VEH W/O OWNER;2404;1
22.01.2006 02:00;5140 ARCHCREST WAY;1;594(B)(1)PC  VANDALISM +$400;2999;8
22.01.2006 02:00;23 BURKE CT;6;459 PC  BURGLARY VEHICLE;2299;6
22.01.2006 02:05;588 ARCADE BLVD;2;11357(B)HS POSS -28/5GR MARIJ;3562;9
22.01.2006 02:10;132 OLMSTEAD DR;2;23152(A) VC DUI-ALCOHOL/DRUGS;5404;2
22.01.2006 02:13;LOMA VERDE WAY / 29TH ST;5;496(A) RECEIVE STOLEN PROPERTY;2803;4
22.01.2006 02:23;2330 MOSSY BANK DR;1;VANDALISM - I RPT;7000;6
22.01.2006 02:30;FRANKLIN BLVD / BROADWAY;4;10851(A)VC TAKE VEH W/O OWNER;2404;8
22.01.2006 02:30;FRANKLIN BLVD / 12TH AVE;4;NON INJ HR/MAIL OUT REPORT;7000;4
22.01.2006 02:52;39TH ST / C ST;3;CASUALTY REPORT;7000;10
22.01.2006 03:00;845 EL CAMINO AVE;2;11364 HS POSS DRUG PARAPH;3599;10
22.01.2006 03:00;38TH ST / 14TH AVE;6;20002(A) HIT/RUN;5401;8
22.01.2006 03:00;7748 SLEEPY RIVER WAY;4;594(B)(2)(A) VANDALISM/ -$400;2999;2
22.01.2006 03:16;ANACAPA CT / SEYFERTH WAY;5;10851(A)VC TAKE VEH W/O OWNER;2404;2
22.01.2006 03:24;5TH STREET/I STREET;3;23152(A) VC DUI-ALCOHOL/DRUGS;5404;6
22.01.2006 03:30;1773 HERITAGE LN;2;212/5(A)ROBBERY-INHAB DWELLING;1299;10
22.01.2006 03:42;1014 ALHAMBRA BLVD;3;CASUALTY REPORT;7000;7
22.01.2006 04:18;1620 W EL CAMINO AVE;1;459 PC  BURGLARY BUSINESS;2203;5
22.01.2006 04:25;6010 STOCKTON BLVD;6;MISSING PERSON LOCATE O/S ASSI;7000;6
22.01.2006 04:38;4850 NATOMAS BLVD;1;594(B)(1)PC  VANDALISM +$400;2999;2
22.01.2006 05:00;AZEVEDO DR / W EL CAMINO AVE;1;647(F) PC DIP - DISORDERLY;5311;10
22.01.2006 06:40;34TH ST / 12TH AVE;6;MISCELLANEOUS I RPT (ZMISC);7000;6
22.01.2006 07:00;3444 21ST AVE;6;MISSING PERSON;7000;6
22.01.2006 07:30;3850 ROSEVILLE RD;2;10851(A)VC TAKE VEH W/O OWNER;2404;8
22.01.2006 07:40;PONDEROSA LN / ARCADE BLVD;2;10851 VC AUTO THEFT LOCATE;2404;1
22.01.2006 07:48;28TH ST / I ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;4
22.01.2006 08:02;26TH AVE / STRAWBERRY LN;6;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;10
22.01.2006 08:07;1100 17TH ST;3;CASUALTY REPORT;7000;3
22.01.2006 08:29;1321 E ST;3;5150 WI DANGER SELF/OTHERS;7000;1
22.01.2006 08:40;2583 RIVER PLAZA DR/;1;417(A)2) PC BRANDISH FIREARM;5212;7
22.01.2006 09:01;21ST ST / J ST K ST ALY;3;TRAFFIC-ACCIDENT INJURY;5400;3
22.01.2006 09:20;2750 SUTTERVILLE RD;4;MISSING PERSON;7000;3
22.01.2006 09:20;4100 NORTHGATE BLVD;1;484 PC PETTY THEFT;2399;6
22.01.2006 09:50;ELMER WAY / 27TH AVE;4;459 PC  BURGLARY VEHICLE;2299;4
22.01.2006 10:00;410 BELL AVE;2;422 PC THREAT/INTENT TO TERROR;1602;3
22.01.2006 10:00;4401 BROADWAY;6;484 PETTY THEFT CLOUT UNLOCKED;2305;4
22.01.2006 10:00;5832 BRIDGECROSS DR;1;NON INJ HR/MAIL OUT REPORT;7000;6
22.01.2006 10:12;21ST ST / S ST;3;TRAFFIC-ACCIDENT INJURY;5400;10
22.01.2006 10:12;2400 MEADOWVIEW RD;5;TRAFFIC-ACCIDENT-NON INJURY;5400;10
22.01.2006 10:30;5125 47TH AVE;6;459 PC  BURGLARY RESIDENCE;2204;8
22.01.2006 10:30;3414 4TH AVE;6;487(A) GRAND THEFT-INSIDE;2308;1
22.01.2006 10:34;2320 MOSSY BANK DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;3
22.01.2006 10:47;460 RIVERGATE WAY;4;CASUALTY REPORT;7000;7
22.01.2006 10:52;30TH ST / 13TH AVE;4;11350(A)HS POSS CNTRL SUBST;3532;10
22.01.2006 11:11;7821 DEERGLEN WAY;5;10851 VC AUTO THEFT LOCATE;2404;10
22.01.2006 11:29;121 OTTO CIR;4;529 PC FALSE PERSONATION;2604;1
22.01.2006 11:30;4840 MARYSVILLE BLVD;2;459 PC  BURGLARY VEHICLE;2299;8
22.01.2006 11:50;301 DOOLITTLE ST;2;4140 BP  POSS OF HYPO NEEDLE;3599;10
22.01.2006 12:00;123 RIVER RUN CIR;1;484 PC PETTY THEFT;2399;2
22.01.2006 12:00;1545 RIVER PARK DR;2;476 0PC PASS FICTICIOUS CHECK;2501;2
22.01.2006 12:15;6 0ROSA CT;4;459 PC  BURGLARY VEHICLE;2299;10
22.01.2006 12:33;CENTER PKWY / COSUMNES RIVER BLVD;5;20001(A) VC HIT/RUN INJ/DEATH;5401;3
22.01.2006 12:35;SUTTERVILLE RD / BABICH AVE;4;TRAFFIC-ACCIDENT INJURY;5400;7
22.01.2006 12:45;3661 TRUXEL RD;1;484 PETTY THEFT-SHOPLIFT;2303;2
22.01.2006 12:45;470 HARDING AVE;1;594(B)(2)(A) VANDALISM/ -$400;2999;10
22.01.2006 12:48;2362 AMERICAN RIVER DR;3;CASUALTY REPORT;7000;4
22.01.2006 12:55;910 UNIVERSITY AVE;3;459 PC  BURGLARY VEHICLE;2299;1
22.01.2006 13:00;1336 0DIXIEANNE AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;8
22.01.2006 13:00;3420 MONTROSE ST;2;TRESPASS OR PROWLER- I RPT;7000;7
22.01.2006 13:00;4101 INNOVATOR DR;1;459 PC  BURGLARY RESIDENCE;2204;5
22.01.2006 13:00;3360 ZALEMA WAY;1;459 PC  BURGLARY RESIDENCE;2204;9
22.01.2006 13:15;21ST AVE / FRANKLIN BLVD;4;20001(A) VC HIT/RUN INJ/DEATH;5401;10
22.01.2006 13:20;3653 ALTOS AVE;2;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;7
22.01.2006 13:28;1461 MEADOWVIEW RD;5;484 PETTY THEFT-SHOPLIFT;2303;2
22.01.2006 13:34;WOODBINE AVE / 47TH AVE;4;20002(A) HIT/RUN;5401;10
22.01.2006 13:36;7541 38TH AVE;6;PROTECTIVE CUSTODY-I RPT;7000;1
22.01.2006 13:36;SUTTERVILLE RD / MARION CT;4;TOWED/STORED VEHICLE;7000;5
22.01.2006 13:39;TRUXEL RD / W EL CAMINO AVE;1;10851 VC AUTO THEFT LOCATE;2404;8
22.01.2006 13:41;26TH ST / X ST;4;TRAFFIC-ACCIDENT INJURY;5400;5
22.01.2006 13:57;5628 HAROLD WAY;4;5150 WI DANGER SELF/OTHERS;7000;7
22.01.2006 14:15;1431 Q ST;3;MISSING PERSON;7000;8
22.01.2006 14:26;7357 STOCKDALE ST;5;VANDALISM - I RPT;7000;2
22.01.2006 14:38;CENTER PKWY / BAMFORD DR;5;TRAFFIC-ACCIDENT-NON INJURY;5400;7
22.01.2006 14:44;1209 SANTA ANA AVE;2;TOWED/STORED VEHICLE;7000;7
22.01.2006 15:00;273 MUNROE ST;3;MISSING PERSON;7000;10
22.01.2006 15:00;670 GREG THATCH CIR;1;MISSING PERSON;7000;5
22.01.2006 15:00;670 GREG THATCH CIR;1;MISSING PERSON;7000;8
22.01.2006 15:00;670 GREG THATCH CIR;1;MISSING PERSON;7000;3
22.01.2006 15:00;670 GREG THATCH CIR;1;MISSING PERSON;7000;4
22.01.2006 15:00;6641 NARROWGAUGE WAY;5;MISSING PERSON;7000;3
22.01.2006 15:00;2163 MEADOWVIEW RD;5;THREATS - I RPT;7000;1
22.01.2006 15:00;2114 59TH ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;10
22.01.2006 15:00;5100 STOCKTON BLVD;6;459 PC  BURGLARY VEHICLE;2299;9
22.01.2006 15:25;572 LINDSAY AVE;2;TRAFFIC-ACCIDENT-NON INJURY;5400;2
22.01.2006 15:30;556 0LINDSAY AVE;2;20002(A) HIT/RUN;5401;7
22.01.2006 15:30;VALLARTA CIR / TRUXEL RD;1;20002(A) HIT/RUN;5401;4
22.01.2006 15:40;FREEPORT BLVD / OREGON DR;4;192(C)(2)VEH MAN W/O GROSS NEG;909;10
22.01.2006 15:50;2232 67TH AVE;5;5150 WI DANGER SELF/OTHERS;7000;5
22.01.2006 15:51;RIVERA DR / RIO LINDA BLVD;2;594(B)(2)(A) VANDALISM/ -$400;2999;4
22.01.2006 15:55;3717 12TH AVE;6;10851 VC AUTO THEFT LOCATE;2404;5
22.01.2006 16:00;2211 ROYALE RD;2;10851(A)VC TAKE VEH W/O OWNER;2404;7
22.01.2006 16:00;2305 K ST;3;FOUND PROPERTY - I RPT;7000;3
22.01.2006 16:00;5652 61ST ST;6;484 PC  PETTY THEFT/ OUTSIDE;2309;8
22.01.2006 16:19;4383 SHINING STAR DR;5;308(B) PC MINOR POSS TOBACCO;5599;1
22.01.2006 16:22;HENRIETTA DR / MATSON DR;5;11364 HS POSS DRUG PARAPH;3599;10
22.01.2006 16:32;834 RANCHO ROBLE WAY;1;212/5(A)ROBBERY-INHAB DWELLING;1299;7
22.01.2006 16:49;4321 13TH AVE;6;245(A)(2) AWDW/FIREARM/CIVILIA;1315;3
22.01.2006 16:55;4850 FREEPORT BLVD;4;484 PETTY THEFT-SHOPLIFT;2303;7
22.01.2006 17:00;7674 TELFER WAY;5;MISSING PERSON;7000;5
22.01.2006 17:00;L ST / ALHAMBRA BLVD;3;LOST PROPERTY - I RPT;7000;6
22.01.2006 17:00;45TH ST / T ST;6;594(B)(1)PC  VANDALISM +$400;2999;5
22.01.2006 17:08;120060 SONOMA AVE;2;10851 VC AUTO THEFT LOCATE;2404;5
22.01.2006 17:13;651 I ST;3;TOWED/STORED VEHICLE;7000;5
22.01.2006 17:15;K ST / 2ND ST;3;O/S AGENCY -ASSISTANCE- I RPT;7000;3
22.01.2006 17:16;16TH ST / Q ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;6
22.01.2006 17:20;2631 29TH AVE;4;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;3
22.01.2006 17:20;ARDEN WAY / CHALLENGE WAY;2;459 PC  BURGLARY VEHICLE;2299;8
22.01.2006 17:25;8031 FRUITRIDGE RD;6;211 PC  ROBBERY UNSPECIFIED;1299;7
22.01.2006 17:32;2800 37TH ST;6;166(A)(4) WILFUL DISOBEY CT OR;5005;5
22.01.2006 17:35;BOXWOOD ST / EL CAMINO AVE;2;WARRANT SERVED - I RPT;7000;5
22.01.2006 18:00;52006 0TENAYA AVE;1;484 PETTY THEFT/LICENSE PLATE;2399;6
22.01.2006 18:00;7749 COLLEGE TOWN DR;3;484 PETTY THEFT/LICENSE PLATE;2399;3
22.01.2006 18:00;5 DE FER CIR;5;NON INJ HR/MAIL OUT REPORT;7000;9
22.01.2006 18:00;3441 32ND ST;6;484 PC  PETTY THEFT/ OUTSIDE;2309;3
22.01.2006 18:00;1610 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;4
22.01.2006 18:10;2252 ARLISS WAY;4;MISSING PERSON;7000;4
22.01.2006 18:27;3860 FLORIN RD;5;647(F) PC DIP - DISORDERLY;5311;3
22.01.2006 18:30;26TH ST / P ST;3;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;7
22.01.2006 18:30;4221 NORWOOD AVE;2;NON INJ HR/MAIL OUT REPORT;7000;5
22.01.2006 18:33;16TH ST / C ST;3;12020(A)1) PROHIBITED FIREARM;5212;3
22.01.2006 18:46;ALHAMBRA BLVD / W ST;6;TOWED/STORED VEH-14602/6;7000;3
22.01.2006 18:50;MACK RD / TANGERINE AVE;5;NON INJ HR/MAIL OUT REPORT;7000;6
22.01.2006 18:58;2910 WEALD WAY;1;594(B)(2)(A) VANDALISM/ -$400;2999;5
22.01.2006 19:00;3361 ALBANY WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;5
22.01.2006 19:00;2400 ALBATROSS WAY;2;484 PETTY THEFT/LICENSE PLATE;2399;10
22.01.2006 19:00;915 51ST ST;3;SUSP PERS-NO CRIME - I RPT;7000;4
22.01.2006 19:06;3318 RIO LINDA BLVD;2;242 PC  BATTERY CIVILIAN;1313;7
22.01.2006 19:12;424 HOWE AVE;3;20002(A) HIT/RUN;5401;1
22.01.2006 19:40;FRANKLIN BLVD / CALVINE RD;5;NON INJ HR/MAIL OUT REPORT;7000;6
22.01.2006 19:56;7320 FRANKLIN BLVD;5;11350(B)HS POSSESS QUAALUDES;3582;10
23.01.2006 00:00;1852 OAK RIM WAY;1;10851(A)VC TAKE VEH W/O OWNER;2404;7
23.01.2006 00:00;5500 MACK RD;5;10851(A)VC TAKE VEH W/O OWNER;2404;2
23.01.2006 00:00;920 43RD AVE;4;484 PC  PETTY THEFT/ OUTSIDE;2309;8
23.01.2006 00:00;5700 LONSDALE DR;4;594(B)(2)(A) VANDALISM/ -$400;2999;3
23.01.2006 00:00;3838 BREUNER AVE;3;475(C) PASS FORGED NOTE;252006;10
23.01.2006 00:00;627 30TH ST;3;484 PC PETTY THEFT;2399;1
23.01.2006 00:00;1708 59TH ST;3;476 0PC PASS FICTICIOUS CHECK;2501;1
23.01.2006 00:00;6685 S LAND PARK DR;4;POSSIBLE FINANCIAL CRIME-I RPT;7000;9
23.01.2006 00:00;220061 ROYAL OAKS DR;2;459 PC  BURGLARY VEHICLE;2299;1
23.01.2006 00:00;4768 J ST;3;476 0PC PASS FICTICIOUS CHECK;2501;7
23.01.2006 00:00;FRUITRIDGE RD / 71ST ST;6;11364 HS POSS DRUG PARAPH;3599;4
23.01.2006 00:01;2120 STACIA WAY;4;459 PC  BURGLARY VEHICLE;2299;6
23.01.2006 00:01;5309 DEL RIO RD;4;1708 US   THEFT OF MAIL;2310;8
23.01.2006 00:01;3291 TRUXEL RD;1;POSSIBLE FINANCIAL CRIME-I RPT;7000;2
23.01.2006 00:01;1245 NOONAN DR;4;484J PC PUBLISH CARD INFO;2605;1
23.01.2006 00:01;6 0PARK WEST CT;4;484J PC PUBLISH CARD INFO;2605;5
23.01.2006 00:15;35TH AVE / RIVERSIDE BLVD;4;TOWED/STORED VEHICLE;7000;8
23.01.2006 00:17;29TH ST / E ST;3;10851 VC AUTO THEFT LOCATE;2404;8
23.01.2006 00:20;3550 MARYSVILLE BLVD;2;23152(A) VC DUI-ALCOHOL/DRUGS;5404;4
23.01.2006 00:30;3654 52ND ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;10
23.01.2006 00:30;16 0BONAVENTURE CT;5;10851 VC AUTO THEFT LOCATE;2404;10
23.01.2006 00:40;ALHAMBRA BLVD / N ST;3;647(F) PC DIP - DISORDERLY;5311;6
23.01.2006 00:44;5399 FRUITRIDGE RD;6;10851(A)VC TAKE VEH W/O OWNER;2404;7
23.01.2006 00:50;SANTIAGO AVE / EDGEWATER RD;2;11357(B)HS POSS -28/5GR MARIJ;3562;7
23.01.2006 01:00;6627 COUGAR DR;6;23152(A) VC DUI-ALCOHOL/DRUGS;5404;4
23.01.2006 01:20;BOXWOOD ST / EL CAMINO AVE;2;11364 HS POSS DRUG PARAPH;3599;2
23.01.2006 01:58;16TH ST / J ST;3;TOWED/STORED VEH-14602/6;7000;7
23.01.2006 02:13;1929 16TH ST;3;459 PC  BURGLARY BUSINESS;2203;3
23.01.2006 02:39;17TH ST / R ST S ST ALY;3;11377(A)HS POSS AMPHETAMINES;3572;1
23.01.2006 03:00;8001 FRUITRIDGE RD;6;459 PC  BURGLARY BUSINESS;2203;10
23.01.2006 03:00;2827 43RD ST;6;484 PC PETTY THEFT;2399;1
23.01.2006 03:20;480 REDWOOD AVE;2;12021(A)(1)PC FELON POSS FRARM;5212;3
23.01.2006 03:20;12TH AVE / 38TH ST;6;TOWED/STORED VEH-14602/6;7000;2
23.01.2006 03:25;13TH AVE / STOCKTON BLVD;6;10851 VC AUTO THEFT LOCATE;2404;7
23.01.2006 03:34;STOCKTON BLVD / LEMON HILL AVE;6;1551(A) FUGITIVE FROM JUSTICE;4902;10
23.01.2006 04:00;FLORIN RD / FREEPORT BLVD;4;TRAFFIC - I RPT;7000;3
23.01.2006 04:25;2530 J ST;3;594(B)(1)PC  VANDALISM +$400;2999;10
23.01.2006 04:49;600 RIO TIERRA AVE;1;215(A) PC    CARJACKING;1212;7
23.01.2006 05:00;7637 BETH ST;5;10851(A)VC TAKE VEH W/O OWNER;2404;7
23.01.2006 06:36;3742 RIO LINDA BLVD;2;459 PC  BURGLARY BUSINESS;2203;9
23.01.2006 06:41;4625 FREEPORT BLVD;4;459 PC  BURGLARY BUSINESS;2203;1
23.01.2006 06:47;5TH ST / I ST;3;TOWED/STORED VEH-14602/6;7000;6
23.01.2006 07:00;400 R ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;6
23.01.2006 07:15;19 ESTUARY CT;4;459 PC  BURGLARY RESIDENCE;2204;10
23.01.2006 07:15;2818 E ST;3;459 PC  BURGLARY RESIDENCE;2204;10
23.01.2006 07:15;N B ST / 7TH ST;3;TOWED/STORED VEHICLE;7000;7
23.01.2006 07:20;2820 14TH AVE;4;459 PC  BURGLARY VEHICLE;2299;3
23.01.2006 07:40;1453 27TH AVE;4;10851(A)VC TAKE VEH W/O OWNER;2404;3
23.01.2006 07:40;10TH ST / K ST;3;1551(A) FUGITIVE FROM JUSTICE;4902;1
23.01.2006 07:45;1701 SUTTERVILLE RD;4;10851(A)VC TAKE VEH W/O OWNER;2404;2
23.01.2006 08:00;6000 LEMON HILL AVE;6;RECOVERED PROPERTY - I RPT;7000;4
23.01.2006 08:00;2450 FLORIN RD;5;10851(A)VC TAKE VEH W/O OWNER;2404;7
23.01.2006 08:00;4577 25TH AVE;6;484G(B) PC ACCESS CARD FRAUD;2605;9
23.01.2006 08:00;FAIR OAKS BLVD / HOWE AVE;3;TRAFFIC-ACCIDENT INJURY;5400;10
23.01.2006 08:00;2001 POINT WEST WAY;2;NON INJ HR/MAIL OUT REPORT;7000;7
23.01.2006 08:00;8569 HERMITAGE WAY;5;10851(A)VC TAKE VEH W/O OWNER;2404;5
23.01.2006 08:00;83 SCRIPPS DR;3;484 PC PETTY THEFT;2399;4
23.01.2006 08:05;5381 RALEY BLVD;2;TELEPEST -I RPT;7000;9
23.01.2006 08:06;J ST / 6TH ST;3;TOWED/STORED VEH-14602/6;7000;4
23.01.2006 08:10;33RD ST / BROADWAY;6;NON INJ HR/MAIL OUT REPORT;7000;6
23.01.2006 08:15;3555 AUBURN BLVD;2;MISSING PERSON;7000;2
23.01.2006 08:15;7055 WARBLER WAY;4;484G(B) PC ACCESS CARD FRAUD;2605;7
23.01.2006 08:15;BROADWAY / 34TH ST;6;NON INJ HR/MAIL OUT REPORT;7000;1
23.01.2006 08:34;SAN JUAN RD / FONG RANCH RD;1;MISCELLANEOUS I RPT (ZMISC);7000;1
23.01.2006 08:35;10TH ST / J ST;3;TOWED/STORED VEH-14602/6;7000;8
23.01.2006 08:36;11TH ST / J ST;3;TOWED/STORED VEHICLE;7000;7
23.01.2006 08:37;2900 R ST;3;LOST PROPERTY - I RPT;7000;6
23.01.2006 08:38;627 CLAIRE AVE;2;MISSING PERSON I RPT;7000;4
